title,district,district_code,total_price,unit_price,house_info,follow_info,url,community
石井花园 3室1厅 65平米,白云区,白云,246.5,37913,3室1厅 65平米 西 简装 低楼层 共30层 2010年建,10人关注 66天前发布,https://example.com/house_156,石井花园
太和花园 3室2厅 144平米,白云区,白云,545.5,37762,3室2厅 144平米 东 精装 高楼层 共21层 2019年建,26人关注 2天前发布,https://example.com/house_157,太和花园
环市东花园 2室1厅 63平米,越秀区,越秀,357.3,56659,2室1厅 63平米 东 精装 低楼层 共8层 2008年建,9人关注 9天前发布,https://example.com/house_158,环市东花园
嘉禾花园 3室2厅 126平米,白云区,白云,573.3,45585,3室2厅 126平米 北 精装 中楼层 共20层 2006年建,24人关注 1天前发布,https://example.com/house_159,嘉禾花园
滨江东花园 3室2厅 98平米,海珠区,海珠,551.7,56521,3室2厅 98平米 南北 简装 中楼层 共24层 2002年建,21人关注 47天前发布,https://example.com/house_160,滨江东花园
芳村花园 2室1厅 83平米,荔湾区,荔湾,339.1,41090,2室1厅 83平米 西南 精装 高楼层 共18层 2009年建,17人关注 59天前发布,https://example.com/house_161,芳村花园
西关大屋 4室1厅 177平米,荔湾区,荔湾,993.4,56266,4室1厅 177平米 南 毛坯 高楼层 共21层 2015年建,38人关注 50天前发布,https://example.com/house_162,西关大屋
陈家祠花园 3室2厅 54平米,荔湾区,荔湾,195.8,36170,3室2厅 54平米 西南 精装 中楼层 共18层 2001年建,16人关注 0天前发布,https://example.com/house_163,陈家祠花园
猎德花园 3室1厅 123平米,天河区,天河,976.1,79643,3室1厅 123平米 南 豪装 低楼层 共24层 2001年建,37人关注 8天前发布,https://example.com/house_164,猎德花园
港湾花园 3室1厅 74平米,黄埔区,黄埔,357.6,48078,3室1厅 74平米 南 豪装 中楼层 共30层 2020年建,13人关注 17天前发布,https://example.com/house_165,港湾花园
烈士陵园 2室1厅 81平米,越秀区,越秀,435.2,53804,2室1厅 81平米 南 精装 中楼层 共11层 2002年建,24人关注 0天前发布,https://example.com/house_166,烈士陵园
石牌村 2室1厅 62平米,天河区,天河,473.3,76531,2室1厅 62平米 西北 豪装 高楼层 共22层 2006年建,25人关注 14天前发布,https://example.com/house_167,石牌村
天河北雅居 3室1厅 101平米,天河区,天河,530.6,52484,3室1厅 101平米 北 豪装 低楼层 共18层 2016年建,16人关注 17天前发布,https://example.com/house_168,天河北雅居
康王路 3室1厅 75平米,荔湾区,荔湾,374.7,50273,3室1厅 75平米 西 精装 低楼层 共12层 2012年建,15人关注 8天前发布,https://example.com/house_169,康王路
京溪花园 3室2厅 94平米,白云区,白云,366.2,38886,3室2厅 94平米 南 豪装 低楼层 共30层 2016年建,18人关注 5天前发布,https://example.com/house_170,京溪花园
天河北雅居 3室2厅 83平米,天河区,天河,439.6,53220,3室2厅 83平米 南 精装 低楼层 共19层 2012年建,17人关注 33天前发布,https://example.com/house_171,天河北雅居
华海大厦 3室2厅 117平米,海珠区,海珠,589.8,50258,3室2厅 117平米 南 豪装 中楼层 共9层 2006年建,24人关注 141天前发布,https://example.com/house_172,华海大厦
二沙岛花园 3室2厅 85平米,越秀区,越秀,471.5,55317,3室2厅 85平米 西 简装 中楼层 共17层 2008年建,20人关注 27天前发布,https://example.com/house_173,二沙岛花园
花地大道 2室1厅 82平米,荔湾区,荔湾,380.9,46729,2室1厅 82平米 南 简装 中楼层 共21层 2008年建,24人关注 14天前发布,https://example.com/house_174,花地大道
天河北雅居 2室1厅 64平米,天河区,天河,416.4,64705,2室1厅 64平米 东北 精装 高楼层 共20层 2014年建,22人关注 5天前发布,https://example.com/house_175,天河北雅居
黄石路 4室2厅 168平米,白云区,白云,532.4,31650,4室2厅 168平米 南北 精装 高楼层 共28层 2023年建,31人关注 1天前发布,https://example.com/house_176,黄石路
江南大道 2室1厅 72平米,海珠区,海珠,408.1,56761,2室1厅 72平米 西北 精装 高楼层 共19层 2017年建,22人关注 61天前发布,https://example.com/house_177,江南大道
大岗花园 3室2厅 121平米,番禺区,番禺,356.8,29505,3室2厅 121平米 东 简装 中楼层 共12层 2007年建,23人关注 29天前发布,https://example.com/house_178,大岗花园
骏景花园 2室1厅 68平米,天河区,天河,366.4,53720,2室1厅 68平米 北 简装 高楼层 共16层 2007年建,24人关注 46天前发布,https://example.com/house_179,骏景花园
大新路小区 3室1厅 91平米,越秀区,越秀,377.8,41503,3室1厅 91平米 南北 简装 中楼层 共6层 2014年建,13人关注 84天前发布,https://example.com/house_180,大新路小区
体育西路小区 5室1厅 189平米,天河区,天河,1307.5,69264,5室1厅 189平米 南北 精装 高楼层 共14层 2010年建,60人关注 31天前发布,https://example.com/house_181,体育西路小区
化龙花园 3室1厅 71平米,番禺区,番禺,184.7,25928,3室1厅 71平米 东 精装 中楼层 共11层 2023年建,6人关注 56天前发布,https://example.com/house_182,化龙花园
开发区花园 1室1厅 58平米,黄埔区,黄埔,219.1,37767,1室1厅 58平米 南 豪装 中楼层 共34层 2008年建,9人关注 88天前发布,https://example.com/house_183,开发区花园
大新路小区 4室2厅 104平米,越秀区,越秀,620.2,59870,4室2厅 104平米 东南 简装 中楼层 共6层 1995年建,29人关注 116天前发布,https://example.com/house_184,大新路小区
同德花园 4室1厅 167平米,白云区,白云,634.7,37947,4室1厅 167平米 东南 精装 低楼层 共21层 2001年建,35人关注 26天前发布,https://example.com/house_185,同德花园
科学城花园 3室2厅 100平米,黄埔区,黄埔,376.8,37551,3室2厅 100平米 东 精装 低楼层 共27层 2015年建,21人关注 0天前发布,https://example.com/house_186,科学城花园
西关大屋 3室2厅 75平米,荔湾区,荔湾,242.2,32492,3室2厅 75平米 南北 精装 中楼层 共13层 2000年建,5人关注 6天前发布,https://example.com/house_187,西关大屋
滨江东花园 2室1厅 75平米,海珠区,海珠,491.4,65770,2室1厅 75平米 东南 简装 高楼层 共21层 2014年建,21人关注 21天前发布,https://example.com/house_188,滨江东花园
东山口花园 3室1厅 83平米,越秀区,越秀,472.5,57020,3室1厅 83平米 西南 豪装 高楼层 共13层 2005年建,21人关注 128天前发布,https://example.com/house_189,东山口花园
珠江新城花园 3室1厅 112平米,天河区,天河,702.4,62719,3室1厅 112平米 南北 豪装 高楼层 共9层 2014年建,40人关注 40天前发布,https://example.com/house_190,珠江新城花园
开发区花园 2室1厅 85平米,黄埔区,黄埔,239.8,28256,2室1厅 85平米 西 精装 低楼层 共30层 2023年建,9人关注 14天前发布,https://example.com/house_191,开发区花园
南村花园 4室1厅 159平米,番禺区,番禺,537.5,33814,4室1厅 159平米 西 简装 低楼层 共18层 2014年建,30人关注 24天前发布,https://example.com/house_192,南村花园
黄沙大道 4室1厅 136平米,荔湾区,荔湾,658.9,48281,4室1厅 136平米 西南 简装 中楼层 共16层 2008年建,30人关注 26天前发布,https://example.com/house_193,黄沙大道
建设六马路 3室1厅 88平米,越秀区,越秀,425.2,48167,3室1厅 88平米 南北 豪装 高楼层 共12层 1999年建,15人关注 0天前发布,https://example.com/house_194,建设六马路
广州大道花园 3室1厅 105平米,越秀区,越秀,505.5,47938,3室1厅 105平米 西 简装 中楼层 共9层 2001年建,29人关注 24天前发布,https://example.com/house_195,广州大道花园
广园路小区 2室1厅 48平米,白云区,白云,142.1,29564,2室1厅 48平米 南 精装 低楼层 共31层 1998年建,10人关注 74天前发布,https://example.com/house_196,广园路小区
文冲花园 3室2厅 84平米,黄埔区,黄埔,400.5,47460,3室2厅 84平米 南北 简装 中楼层 共31层 2023年建,19人关注 74天前发布,https://example.com/house_197,文冲花园
文冲花园 3室2厅 129平米,黄埔区,黄埔,483.6,37514,3室2厅 129平米 西南 精装 低楼层 共29层 2012年建,17人关注 9天前发布,https://example.com/house_198,文冲花园
永泰花园 3室1厅 95平米,白云区,白云,300.7,31713,3室1厅 95平米 南 精装 高楼层 共25层 2017年建,14人关注 47天前发布,https://example.com/house_199,永泰花园
龙津路小区 4室1厅 150平米,荔湾区,荔湾,772.1,51377,4室1厅 150平米 南北 精装 低楼层 共21层 2001年建,31人关注 19天前发布,https://example.com/house_200,龙津路小区
华景新城 3室1厅 134平米,天河区,天河,927.5,68957,3室1厅 134平米 南北 毛坯 高楼层 共6层 2005年建,60人关注 56天前发布,https://example.com/house_201,华景新城
华景新城 3室1厅 76平米,天河区,天河,538.8,71330,3室1厅 76平米 南 简装 高楼层 共14层 2014年建,33人关注 51天前发布,https://example.com/house_202,华景新城
开发区花园 3室1厅 83平米,黄埔区,黄埔,297.4,35886,3室1厅 83平米 南北 简装 低楼层 共25层 2014年建,11人关注 13天前发布,https://example.com/house_203,开发区花园
龙津路小区 2室1厅 117平米,荔湾区,荔湾,586.7,50134,2室1厅 117平米 南 简装 低楼层 共16层 2002年建,31人关注 33天前发布,https://example.com/house_204,龙津路小区
天河北雅居 3室1厅 104平米,天河区,天河,772.9,74257,3室1厅 104平米 南北 精装 低楼层 共6层 2018年建,34人关注 27天前发布,https://example.com/house_205,天河北雅居
龙口西小区 3室1厅 116平米,天河区,天河,877.2,75492,3室1厅 116平米 南 豪装 高楼层 共13层 2002年建,52人关注 91天前发布,https://example.com/house_206,龙口西小区
同德花园 2室1厅 87平米,白云区,白云,328.4,37737,2室1厅 87平米 西南 豪装 低楼层 共28层 2005年建,17人关注 18天前发布,https://example.com/house_207,同德花园
石牌村 3室1厅 96平米,天河区,天河,728.6,75929,3室1厅 96平米 南北 精装 高楼层 共10层 2023年建,25人关注 11天前发布,https://example.com/house_208,石牌村
体育西路小区 4室1厅 121平米,天河区,天河,937.3,77743,4室1厅 121平米 东南 精装 中楼层 共8层 1993年建,37人关注 3天前发布,https://example.com/house_209,体育西路小区
康王路 2室1厅 71平米,荔湾区,荔湾,365.7,51411,2室1厅 71平米 南 简装 高楼层 共16层 2000年建,18人关注 12天前发布,https://example.com/house_210,康王路
广园路小区 2室1厅 91平米,白云区,白云,313.8,34502,2室1厅 91平米 北 简装 高楼层 共34层 2010年建,9人关注 44天前发布,https://example.com/house_211,广园路小区
新市花园 4室1厅 125平米,白云区,白云,399.7,32104,4室1厅 125平米 南北 精装 低楼层 共34层 2010年建,18人关注 17天前发布,https://example.com/house_212,新市花园
署前路小区 4室2厅 146平米,越秀区,越秀,782.4,53594,4室2厅 146平米 南 精装 高楼层 共7层 2011年建,52人关注 41天前发布,https://example.com/house_213,署前路小区
京溪花园 2室1厅 63平米,白云区,白云,253.7,40308,2室1厅 63平米 南北 简装 低楼层 共33层 2011年建,17人关注 3天前发布,https://example.com/house_214,京溪花园
署前路小区 5室1厅 184平米,越秀区,越秀,1245.8,67659,5室1厅 184平米 南 简装 高楼层 共21层 1999年建,54人关注 6天前发布,https://example.com/house_215,署前路小区
署前路小区 3室2厅 125平米,越秀区,越秀,882.7,70584,3室2厅 125平米 南 简装 低楼层 共14层 2011年建,33人关注 12天前发布,https://example.com/house_216,署前路小区
石井花园 3室1厅 123平米,白云区,白云,534.0,43438,3室1厅 123平米 东南 精装 中楼层 共32层 2004年建,25人关注 52天前发布,https://example.com/house_217,石井花园
黄沙大道 3室1厅 141平米,荔湾区,荔湾,778.6,55256,3室1厅 141平米 南 精装 高楼层 共17层 1999年建,38人关注 12天前发布,https://example.com/house_218,黄沙大道
黄埔花园 3室2厅 99平米,黄埔区,黄埔,346.5,35031,3室2厅 99平米 南 精装 高楼层 共20层 2012年建,17人关注 42天前发布,https://example.com/house_219,黄埔花园
永泰花园 3室1厅 99平米,白云区,白云,330.5,33279,3室1厅 99平米 南北 简装 中楼层 共21层 2012年建,19人关注 18天前发布,https://example.com/house_220,永泰花园
康王路 2室1厅 94平米,荔湾区,荔湾,427.5,45513,2室1厅 94平米 西 简装 低楼层 共22层 1995年建,25人关注 15天前发布,https://example.com/house_221,康王路
石牌村 4室2厅 112平米,天河区,天河,847.1,75797,4室2厅 112平米 南 简装 高楼层 共18层 2001年建,48人关注 23天前发布,https://example.com/house_222,石牌村
客村花园 4室1厅 153平米,海珠区,海珠,769.2,50350,4室1厅 153平米 南 精装 低楼层 共10层 2003年建,47人关注 8天前发布,https://example.com/house_223,客村花园
烈士陵园 4室1厅 159平米,越秀区,越秀,809.5,51046,4室1厅 159平米 南北 豪装 低楼层 共12层 2005年建,49人关注 25天前发布,https://example.com/house_224,烈士陵园
二沙岛花园 1室1厅 30平米,越秀区,越秀,132.2,44064,1室1厅 30平米 南 毛坯 中楼层 共21层 1992年建,5人关注 86天前发布,https://example.com/house_225,二沙岛花园
南村花园 3室2厅 124平米,番禺区,番禺,474.0,38165,3室2厅 124平米 西南 精装 高楼层 共19层 2006年建,17人关注 7天前发布,https://example.com/house_226,南村花园
宝岗大道 5室1厅 170平米,海珠区,海珠,909.1,53474,5室1厅 170平米 南北 精装 中楼层 共16层 2014年建,45人关注 32天前发布,https://example.com/house_227,宝岗大道
黄埔花园 2室1厅 100平米,黄埔区,黄埔,387.5,38674,2室1厅 100平米 南 简装 低楼层 共20层 1998年建,13人关注 13天前发布,https://example.com/house_228,黄埔花园
西关大屋 4室1厅 146平米,荔湾区,荔湾,824.5,56507,4室1厅 146平米 南 豪装 中楼层 共24层 2010年建,30人关注 0天前发布,https://example.com/house_229,西关大屋
机场路花园 2室1厅 69平米,白云区,白云,235.8,34360,2室1厅 69平米 南 精装 低楼层 共24层 1997年建,6人关注 7天前发布,https://example.com/house_230,机场路花园
新港西路 2室1厅 61平米,海珠区,海珠,291.8,47460,2室1厅 61平米 南北 简装 中楼层 共11层 2018年建,14人关注 48天前发布,https://example.com/house_231,新港西路
龙津路小区 3室2厅 134平米,荔湾区,荔湾,632.8,47152,3室2厅 134平米 南北 精装 中楼层 共16层 2010年建,30人关注 63天前发布,https://example.com/house_232,龙津路小区
