total_price,unit_price,area,bedroom_num,livingroom_num,total_floor,build_year,followers,days_on_market,house_age,total_rooms,avg_room_area,floor_ratio,price_per_bedroom,market_heat,layout_ratio,district_code,district_level,district_天河区,district_海珠区,district_番禺区,district_白云区,district_荔湾区,district_越秀区,district_黄埔区,orientation_东,orientation_北,orientation_南,orientation_西,decoration_encoded,floor_type_encoded,district_level_encoded
314.6,33360.0,94.0,3.0,1.0,20.0,2018.0,15.0,35.0,7.0,4.0,18.8,0.75,78.65,0.4166666666666667,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,3,2
253.2,38830.0,65.0,3.0,1.0,31.0,2014.0,9.0,22.0,11.0,4.0,13.0,0.5,63.3,0.391304347826087,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,2,2
1095.65,86118.375,179.0,4.5,1.0,6.0,2007.0,78.0,78.0,18.0,5.5,27.53846153846154,0.75,199.20909090909092,0.9873417721518988,2.25,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,3,3
376.4,40551.0,93.0,3.0,1.0,7.0,1988.0,24.0,50.0,37.0,4.0,18.6,0.25,94.1,0.47058823529411764,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,1,3
151.0,38991.0,39.0,1.0,1.0,7.0,2003.0,6.0,11.0,22.0,2.0,13.0,0.5,75.5,0.5,0.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,2,3
544.2,58934.0,92.0,2.0,1.0,24.0,1990.0,27.0,52.0,35.0,3.0,23.0,0.5,181.4,0.5094339622641509,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
553.4,66818.0,83.0,2.0,1.0,9.0,1997.0,20.0,21.0,28.0,3.0,20.75,0.25,184.46666666666667,0.9090909090909091,1.0,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,3,1,3
821.8,66487.0,124.0,3.0,1.0,18.0,2005.0,39.0,35.0,20.0,4.0,24.8,0.5,205.45,1.0833333333333333,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,2,3
273.0,31204.0,87.0,3.0,1.0,9.0,2016.0,13.0,11.0,9.0,4.0,17.4,0.75,68.25,1.0833333333333333,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,3,2
758.3,62993.0,120.0,3.0,1.0,14.0,2012.0,44.0,18.0,13.0,4.0,24.0,0.25,189.575,2.3157894736842106,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
425.4,45700.0,93.0,3.0,1.0,10.0,2005.0,19.0,21.0,20.0,4.0,18.6,0.75,106.35,0.8636363636363636,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
276.2,29734.0,93.0,4.0,1.0,20.0,2010.0,16.0,2.0,15.0,5.0,15.5,0.25,55.239999999999995,5.333333333333333,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
613.1,52040.0,118.0,3.0,1.0,20.0,1998.0,30.0,14.0,27.0,4.0,23.6,0.75,153.275,2.0,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
438.8,37732.0,116.0,4.0,1.0,13.0,2001.0,23.0,58.0,24.0,5.0,19.333333333333332,0.5,87.76,0.3898305084745763,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,4,2,2
360.3,28811.0,125.0,3.0,1.0,19.0,2008.0,14.0,49.0,17.0,4.0,25.0,0.25,90.075,0.28,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,1,2
526.7,46022.0,114.0,4.0,1.0,24.0,2007.0,33.0,8.0,18.0,5.0,19.0,0.25,105.34,3.6666666666666665,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,1,3
578.8,55385.0,105.0,3.0,1.0,16.0,2006.0,27.0,32.0,19.0,4.0,21.0,0.5,144.7,0.8181818181818182,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,2,3
691.7,57200.0,121.0,3.0,1.0,11.0,1992.0,33.0,2.0,33.0,4.0,24.2,0.75,172.925,11.0,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,3,3
1083.8,55919.0,194.0,4.0,1.0,16.0,2003.0,52.0,35.0,22.0,5.0,32.333333333333336,0.75,216.76,1.4444444444444444,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,3,3
855.5,63979.0,134.0,4.0,1.0,19.0,2022.0,38.0,14.0,3.0,5.0,22.333333333333332,0.25,171.1,2.533333333333333,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,False,True,4,1,3
1095.65,55860.0,194.0,4.5,1.0,20.0,2013.0,66.0,37.0,12.0,5.5,29.846153846153847,0.5,199.20909090909092,1.736842105263158,2.25,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,4,2,2
248.7,51805.0,48.0,2.0,1.0,9.0,2012.0,9.0,74.0,13.0,3.0,12.0,0.5,82.89999999999999,0.12,1.0,海珠,核心区,False,True,False,False,False,False,False,True,False,False,False,3,2,3
495.7,60952.0,81.0,2.0,1.0,22.0,2002.0,23.0,2.0,23.0,3.0,20.25,0.5,165.23333333333332,7.666666666666667,1.0,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,3,2,3
500.1,50930.0,98.0,3.0,1.0,14.0,2011.0,37.0,16.0,14.0,4.0,19.6,0.75,125.025,2.176470588235294,1.5,越秀,核心区,False,False,False,False,False,True,False,True,False,False,False,3,3,3
356.8,41442.0,86.0,3.0,1.0,12.0,2009.0,16.0,46.0,16.0,4.0,17.2,0.5,89.2,0.3404255319148936,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,2,2
617.6,57169.0,108.0,3.0,1.0,22.0,1999.0,30.0,28.0,26.0,4.0,21.6,0.25,154.4,1.0344827586206897,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,1,3
683.0,69241.0,99.0,3.0,1.0,19.0,1998.0,27.0,17.0,27.0,4.0,19.8,0.75,170.75,1.5,1.5,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,4,3,3
488.7,48284.0,101.0,3.0,1.0,7.0,2001.0,23.0,0.0,24.0,4.0,20.2,0.5,122.175,23.0,1.5,海珠,核心区,False,True,False,False,False,False,False,True,False,False,False,2,2,3
267.2,27163.0,98.0,3.0,1.0,10.0,2008.0,14.0,97.0,17.0,4.0,19.6,0.25,66.8,0.14285714285714285,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,1,2
774.7,56685.0,137.0,3.0,1.0,17.0,2003.0,36.0,9.0,22.0,4.0,27.4,0.25,193.675,3.6,1.5,越秀,核心区,False,False,False,False,False,True,False,False,True,False,False,3,1,3
246.5,37913.0,65.0,3.0,1.0,30.0,2010.0,10.0,66.0,15.0,4.0,13.0,0.25,61.625,0.14925373134328357,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,False,True,2,1,2
545.5,37762.0,144.0,3.0,1.0,21.0,2019.0,26.0,2.0,6.0,4.0,28.8,0.75,136.375,8.666666666666666,1.5,白云,次核心区,False,False,False,True,False,False,False,True,False,False,False,3,3,2
357.3,56659.0,63.0,2.0,1.0,8.0,2008.0,9.0,9.0,17.0,3.0,15.75,0.25,119.10000000000001,0.9,1.0,越秀,核心区,False,False,False,False,False,True,False,True,False,False,False,3,1,3
573.3,45585.0,126.0,3.0,1.0,20.0,2006.0,24.0,1.0,19.0,4.0,25.2,0.5,143.325,12.0,1.5,白云,次核心区,False,False,False,True,False,False,False,False,True,False,False,3,2,2
551.7,56521.0,98.0,3.0,1.0,24.0,2002.0,21.0,47.0,23.0,4.0,19.6,0.5,137.925,0.4375,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,2,3
339.1,41090.0,83.0,2.0,1.0,18.0,2009.0,17.0,59.0,16.0,3.0,20.75,0.75,113.03333333333335,0.2833333333333333,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,3,2
993.4,56266.0,177.0,4.0,1.0,21.0,2015.0,38.0,50.0,10.0,5.0,29.5,0.75,198.68,0.7450980392156863,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,1,3,2
195.8,36170.0,54.0,3.0,1.0,18.0,2001.0,16.0,0.0,24.0,4.0,10.8,0.5,48.95,16.0,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
976.1,79643.0,123.0,3.0,1.0,24.0,2001.0,37.0,8.0,24.0,4.0,24.6,0.25,244.025,4.111111111111111,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,1,3
357.6,48078.0,74.0,3.0,1.0,30.0,2020.0,13.0,17.0,5.0,4.0,14.8,0.5,89.4,0.7222222222222222,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,2,2
435.2,53804.0,81.0,2.0,1.0,11.0,2002.0,24.0,0.0,23.0,3.0,20.25,0.5,145.06666666666666,24.0,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,2,3
473.3,76531.0,62.0,2.0,1.0,22.0,2006.0,25.0,14.0,19.0,3.0,15.5,0.75,157.76666666666668,1.6666666666666667,1.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,4,3,3
530.6,52484.0,101.0,3.0,1.0,18.0,2016.0,16.0,17.0,9.0,4.0,20.2,0.25,132.65,0.8888888888888888,1.5,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,4,1,3
374.7,50273.0,75.0,3.0,1.0,12.0,2012.0,15.0,8.0,13.0,4.0,15.0,0.25,93.675,1.6666666666666667,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,False,True,3,1,2
366.2,38886.0,94.0,3.0,1.0,30.0,2016.0,18.0,5.0,9.0,4.0,18.8,0.25,91.55,3.0,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,1,2
439.6,53220.0,83.0,3.0,1.0,19.0,2012.0,17.0,33.0,13.0,4.0,16.6,0.25,109.9,0.5,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,1,3
589.8,50258.0,117.0,3.0,1.0,9.0,2006.0,24.0,141.0,19.0,4.0,23.4,0.5,147.45,0.16901408450704225,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,2,3
471.5,55317.0,85.0,3.0,1.0,17.0,2008.0,20.0,27.0,17.0,4.0,17.0,0.5,117.875,0.7142857142857143,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,False,True,2,2,3
380.9,46729.0,82.0,2.0,1.0,21.0,2008.0,24.0,14.0,17.0,3.0,20.5,0.5,126.96666666666665,1.6,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
416.4,64705.0,64.0,2.0,1.0,20.0,2014.0,22.0,5.0,11.0,3.0,16.0,0.75,138.79999999999998,3.6666666666666665,1.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,3,3,3
532.4,31650.0,168.0,4.0,1.0,28.0,2023.0,31.0,1.0,2.0,5.0,28.0,0.75,106.47999999999999,15.5,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
408.1,56761.0,72.0,2.0,1.0,19.0,2017.0,22.0,61.0,8.0,3.0,18.0,0.75,136.03333333333333,0.3548387096774194,1.0,海珠,核心区,False,True,False,False,False,False,False,False,True,False,False,3,3,3
356.8,29505.0,121.0,3.0,1.0,12.0,2007.0,23.0,29.0,18.0,4.0,24.2,0.5,89.2,0.7666666666666667,1.5,番禺,次核心区,False,False,True,False,False,False,False,True,False,False,False,2,2,2
366.4,53720.0,68.0,2.0,1.0,16.0,2007.0,24.0,46.0,18.0,3.0,17.0,0.75,122.13333333333333,0.5106382978723404,1.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,2,3,3
377.8,41503.0,91.0,3.0,1.0,6.0,2014.0,13.0,84.0,11.0,4.0,18.2,0.5,94.45,0.15294117647058825,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
1095.65,69264.0,189.0,4.5,1.0,14.0,2010.0,60.0,31.0,15.0,5.5,29.076923076923077,0.75,199.20909090909092,1.875,2.25,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,3,3
184.7,25928.0,71.0,3.0,1.0,11.0,2023.0,6.0,56.0,2.0,4.0,14.2,0.5,46.175,0.10526315789473684,1.5,番禺,次核心区,False,False,True,False,False,False,False,True,False,False,False,3,2,2
219.1,37767.0,58.0,1.0,1.0,34.0,2008.0,9.0,88.0,17.0,2.0,19.333333333333332,0.5,109.55,0.10112359550561797,0.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,2,2
620.2,59870.0,104.0,4.0,1.0,6.0,1995.0,29.0,116.0,30.0,5.0,17.333333333333332,0.5,124.04,0.24786324786324787,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
634.7,37947.0,167.0,4.0,1.0,21.0,2001.0,35.0,26.0,24.0,5.0,27.833333333333332,0.25,126.94000000000001,1.2962962962962963,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
376.8,37551.0,100.0,3.0,1.0,27.0,2015.0,21.0,0.0,10.0,4.0,20.0,0.25,94.2,21.0,1.5,黄埔,次核心区,False,False,False,False,False,False,True,True,False,False,False,3,1,2
242.2,32492.0,75.0,3.0,1.0,13.0,2000.0,5.0,6.0,25.0,4.0,15.0,0.5,60.55,0.7142857142857143,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
491.4,65770.0,75.0,2.0,1.0,21.0,2014.0,21.0,21.0,11.0,3.0,18.75,0.75,163.79999999999998,0.9545454545454546,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,3,3
472.5,57020.0,83.0,3.0,1.0,13.0,2005.0,21.0,128.0,20.0,4.0,16.6,0.75,118.125,0.16279069767441862,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,3,3
702.4,62719.0,112.0,3.0,1.0,9.0,2014.0,40.0,40.0,11.0,4.0,22.4,0.75,175.6,0.975609756097561,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,3,3
239.8,28256.0,85.0,2.0,1.0,30.0,2023.0,9.0,14.0,2.0,3.0,21.25,0.25,79.93333333333334,0.6,1.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,False,True,3,1,2
537.5,33814.0,159.0,4.0,1.0,18.0,2014.0,30.0,24.0,11.0,5.0,26.5,0.25,107.5,1.2,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,False,True,2,1,2
658.9,48281.0,136.0,4.0,1.0,16.0,2008.0,30.0,26.0,17.0,5.0,22.666666666666668,0.5,131.78,1.1111111111111112,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
425.2,48167.0,88.0,3.0,1.0,12.0,1999.0,15.0,0.0,26.0,4.0,17.6,0.75,106.3,15.0,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,3,3
505.5,47938.0,105.0,3.0,1.0,9.0,2001.0,29.0,24.0,24.0,4.0,21.0,0.5,126.375,1.16,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,False,True,2,2,3
142.1,29564.0,48.0,2.0,1.0,31.0,1998.0,10.0,74.0,27.0,3.0,12.0,0.25,47.36666666666667,0.13333333333333333,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
400.5,47460.0,84.0,3.0,1.0,31.0,2023.0,19.0,74.0,2.0,4.0,16.8,0.5,100.125,0.25333333333333335,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,2,2
483.6,37514.0,129.0,3.0,1.0,29.0,2012.0,17.0,9.0,13.0,4.0,25.8,0.25,120.9,1.7,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,1,2
300.7,31713.0,95.0,3.0,1.0,25.0,2017.0,14.0,47.0,8.0,4.0,19.0,0.75,75.175,0.2916666666666667,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
772.1,51377.0,150.0,4.0,1.0,21.0,2001.0,31.0,19.0,24.0,5.0,25.0,0.25,154.42000000000002,1.55,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,1,2
927.5,68957.0,134.0,3.0,1.0,6.0,2005.0,60.0,56.0,20.0,4.0,26.8,0.75,231.875,1.0526315789473684,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,1,3,3
538.8,71330.0,76.0,3.0,1.0,14.0,2014.0,33.0,51.0,11.0,4.0,15.2,0.75,134.7,0.6346153846153846,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
297.4,35886.0,83.0,3.0,1.0,25.0,2014.0,11.0,13.0,11.0,4.0,16.6,0.25,74.35,0.7857142857142857,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,1,2
586.7,50134.0,117.0,2.0,1.0,16.0,2002.0,31.0,33.0,23.0,3.0,29.25,0.25,195.5666666666667,0.9117647058823529,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,1,2
772.9,74257.0,104.0,3.0,1.0,6.0,2018.0,34.0,27.0,7.0,4.0,20.8,0.25,193.225,1.2142857142857142,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,1,3
877.2,75492.0,116.0,3.0,1.0,13.0,2002.0,52.0,91.0,23.0,4.0,23.2,0.75,219.3,0.5652173913043478,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,3,3
328.4,37737.0,87.0,2.0,1.0,28.0,2005.0,17.0,18.0,20.0,3.0,21.75,0.25,109.46666666666665,0.8947368421052632,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,1,2
728.6,75929.0,96.0,3.0,1.0,10.0,2023.0,25.0,11.0,2.0,4.0,19.2,0.75,182.15,2.0833333333333335,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,3,3
937.3,77743.0,121.0,4.0,1.0,8.0,1993.0,37.0,3.0,32.0,5.0,20.166666666666668,0.5,187.45999999999998,9.25,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,2,3
365.7,51411.0,71.0,2.0,1.0,16.0,2000.0,18.0,12.0,25.0,3.0,17.75,0.75,121.89999999999999,1.3846153846153846,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,3,2
313.8,34502.0,91.0,2.0,1.0,34.0,2010.0,9.0,44.0,15.0,3.0,22.75,0.75,104.60000000000001,0.2,1.0,白云,次核心区,False,False,False,True,False,False,False,False,True,False,False,2,3,2
399.7,32104.0,125.0,4.0,1.0,34.0,2010.0,18.0,17.0,15.0,5.0,20.833333333333332,0.25,79.94,1.0,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
782.4,53594.0,146.0,4.0,1.0,7.0,2011.0,52.0,41.0,14.0,5.0,24.333333333333332,0.75,156.48,1.2380952380952381,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,3,3
253.7,40308.0,63.0,2.0,1.0,33.0,2011.0,17.0,3.0,14.0,3.0,15.75,0.25,84.56666666666666,4.25,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,1,2
1095.65,67659.0,184.0,4.5,1.0,21.0,1999.0,54.0,6.0,26.0,5.5,28.307692307692307,0.75,199.20909090909092,7.714285714285714,2.25,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,3,3
882.7,70584.0,125.0,3.0,1.0,14.0,2011.0,33.0,12.0,14.0,4.0,25.0,0.25,220.675,2.5384615384615383,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
534.0,43438.0,123.0,3.0,1.0,32.0,2004.0,25.0,52.0,21.0,4.0,24.6,0.5,133.5,0.4716981132075472,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,2,2
778.6,55256.0,141.0,3.0,1.0,17.0,1999.0,38.0,12.0,26.0,4.0,28.2,0.75,194.65,2.923076923076923,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,3,2
346.5,35031.0,99.0,3.0,1.0,20.0,2012.0,17.0,42.0,13.0,4.0,19.8,0.75,86.625,0.3953488372093023,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,3,2
330.5,33279.0,99.0,3.0,1.0,21.0,2012.0,19.0,18.0,13.0,4.0,19.8,0.5,82.625,1.0,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,2,2
427.5,45513.0,94.0,2.0,1.0,22.0,1995.0,25.0,15.0,30.0,3.0,23.5,0.25,142.5,1.5625,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,False,True,2,1,2
847.1,75797.0,112.0,4.0,1.0,18.0,2001.0,48.0,23.0,24.0,5.0,18.666666666666668,0.75,169.42000000000002,2.0,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
769.2,50350.0,153.0,4.0,1.0,10.0,2003.0,47.0,8.0,22.0,5.0,25.5,0.25,153.84,5.222222222222222,2.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,1,3
809.5,51046.0,159.0,4.0,1.0,12.0,2005.0,49.0,25.0,20.0,5.0,26.5,0.25,161.9,1.8846153846153846,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,1,3
132.2,44064.0,30.0,1.0,1.0,21.0,1992.0,5.0,86.0,33.0,2.0,10.0,0.5,66.1,0.05747126436781609,0.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,1,2,3
474.0,38165.0,124.0,3.0,1.0,19.0,2006.0,17.0,7.0,19.0,4.0,24.8,0.75,118.5,2.125,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,3,2
909.1,53474.0,170.0,4.5,1.0,16.0,2014.0,45.0,32.0,11.0,5.5,26.153846153846153,0.5,165.29090909090908,1.3636363636363635,2.25,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,2,3
387.5,38674.0,100.0,2.0,1.0,20.0,1998.0,13.0,13.0,27.0,3.0,25.0,0.25,129.16666666666666,0.9285714285714286,1.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,1,2
824.5,56507.0,146.0,4.0,1.0,24.0,2010.0,30.0,0.0,15.0,5.0,24.333333333333332,0.5,164.9,30.0,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,4,2,2
235.8,34360.0,69.0,2.0,1.0,24.0,1997.0,6.0,7.0,28.0,3.0,17.25,0.25,78.60000000000001,0.75,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
291.8,47460.0,61.0,2.0,1.0,11.0,2018.0,14.0,48.0,7.0,3.0,15.25,0.5,97.26666666666667,0.2857142857142857,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,2,3
632.8,47152.0,134.0,3.0,1.0,16.0,2010.0,30.0,63.0,15.0,4.0,26.8,0.5,158.2,0.46875,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
363.2,48779.0,74.0,2.0,1.0,6.0,2000.0,21.0,92.0,25.0,3.0,18.5,0.25,121.06666666666666,0.22580645161290322,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,1,3
1095.65,86118.375,178.0,4.0,1.0,15.0,1996.0,75.0,26.0,29.0,5.0,29.666666666666668,0.25,219.13000000000002,2.7777777777777777,2.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,2,1,3
435.0,39351.0,111.0,3.0,1.0,22.0,2023.0,29.0,30.0,2.0,4.0,22.2,0.25,108.75,0.9354838709677419,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
355.1,50015.0,71.0,2.0,1.0,23.0,2007.0,14.0,37.0,18.0,3.0,17.75,0.5,118.36666666666667,0.3684210526315789,1.0,越秀,核心区,False,False,False,False,False,True,False,False,True,False,False,4,2,3
640.8,73465.0,87.0,2.0,1.0,12.0,2020.0,33.0,23.0,5.0,3.0,21.75,0.75,213.6,1.375,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
